analyte,family,raman_peak,sers_peak,shift,intensity_ratio,confidence,note,raman_rel,sers_rel,raman_prom,sers_prom,kind
hypoxanthine,purine,796.0,,,,None,Absent in SERS,0.19768473196217612,,1.1659376188779733,,raman_only
hypoxanthine,purine,862.0,864.0,2.0,0.47395301819865365,High,Intensity reduced,0.3586241698899493,0.16997100819228123,1.4806000244297985,0.9505835726005647,matched
hypoxanthine,purine,964.0,960.0,-4.0,0.3414878698224374,High,Intensity reduced,0.5001408949888114,0.17079204918230442,3.4984347095149193,1.3154196486004233,matched
hypoxanthine,purine,1036.0,,,,None,Absent in SERS,0.38523270160874007,,2.757129578466489,,raman_only
hypoxanthine,purine,,1050.0,,,None,SERS-only,,0.20679425355431874,,1.2583252946882058,sers_only
hypoxanthine,purine,1092.0,1096.0,4.0,0.9139115409623114,High,Strong correspondence,0.38304609257109595,0.35007024563515404,0.9265710957637208,2.861165721026371,matched
hypoxanthine,purine,,1180.0,,,None,SERS-only,,0.16438836481384428,,1.1013345332037474,sers_only
hypoxanthine,purine,1214.0,,,,None,Absent in SERS,0.2979316052897655,,1.831140442482607,,raman_only
hypoxanthine,purine,1290.0,,,,None,Absent in SERS,0.4241902101052036,,3.03902480006743,,raman_only
hypoxanthine,purine,,1328.0,,,None,SERS-only,,0.2700112454936955,,2.003285651583245,sers_only
hypoxanthine,purine,1350.0,,,,None,Absent in SERS,0.41375548091348036,,1.5362522948956054,,raman_only
hypoxanthine,purine,1436.0,,,,None,Absent in SERS,0.5696422199384863,,2.0304413368635106,,raman_only
hypoxanthine,purine,1462.0,1460.0,-2.0,0.5179488927932352,High,Intensity reduced,0.578531513465896,0.2996497573636044,4.196259919861095,2.5432772744571643,matched
hypoxanthine,purine,1508.0,,,,None,Absent in SERS,0.5271595718560435,,2.4263839598721733,,raman_only
hypoxanthine,purine,1572.0,,,,None,Absent in SERS,0.2326408711093363,,1.1335386567251449,,raman_only
hypoxanthine,purine,,1600.0,,,None,SERS-only,,0.2533321223145605,,1.8174616583232304,sers_only
hypoxanthine,purine,1678.0,,,,None,Absent in SERS,0.24795069948468576,,1.4351919744201158,,raman_only
isoleucine,amino_acid,536.0,532.0,-4.0,1.3109492959666438,High,Strong correspondence,0.6574202356770981,0.861844596426066,3.012874072328666,2.1162773909816077,matched
isoleucine,amino_acid,556.0,552.0,-4.0,1.744601657504394,High,Intensity enhanced,0.4548709258089903,0.7935685728615245,1.1370843183402526,1.6616272920007844,matched
isoleucine,amino_acid,,580.0,,,None,SERS-only,,0.5575274176974566,,1.1566980699641596,sers_only
isoleucine,amino_acid,,594.0,,,None,SERS-only,,0.3106309926287997,,0.6729195044497179,sers_only
isoleucine,amino_acid,,610.0,,,None,SERS-only,,0.5678779800354452,,0.6806755565405669,sers_only
isoleucine,amino_acid,,626.0,,,None,SERS-only,,0.5739632389023105,,0.5757949555901384,sers_only
isoleucine,amino_acid,,646.0,,,None,SERS-only,,0.7766516654045043,,2.7259011245058242,sers_only
isoleucine,amino_acid,674.0,,,,None,Absent in SERS,0.21165063761902667,,1.0751696974231604,,raman_only
isoleucine,amino_acid,,696.0,,,None,SERS-only,,0.5974163548498518,,0.9018809721140191,sers_only
isoleucine,amino_acid,710.0,714.0,4.0,2.693698540945511,High,Intensity enhanced,0.27130826431890276,0.730822678435986,1.3072186567505764,2.1444880182296244,matched
isoleucine,amino_acid,,734.0,,,None,SERS-only,,0.40004143332672526,,0.9431023532350831,sers_only
isoleucine,amino_acid,748.0,748.0,0.0,1.4293393077349292,High,Intensity enhanced,0.37650636622059275,0.5381553502808751,1.8921999195386046,0.6797278245205631,matched
isoleucine,amino_acid,768.0,764.0,-4.0,2.035063317125837,High,Intensity enhanced,0.36028948698973545,0.7332119205539606,1.5242889391729886,0.7243738069635408,matched
isoleucine,amino_acid,,780.0,,,None,SERS-only,,0.866876956103389,,3.1616962531508594,sers_only
isoleucine,amino_acid,800.0,802.0,2.0,3.137391485964728,High,Intensity enhanced,0.1831783517935332,0.5747022044674743,0.7473872124441748,0.9918412686532694,matched
isoleucine,amino_acid,824.0,830.0,6.0,1.2640527158802926,Medium,Shifted band,0.45994552204530503,0.5813953875623995,2.4434929364262135,1.1675546549984759,matched
isoleucine,amino_acid,852.0,854.0,2.0,1.2362215066603244,High,Strong correspondence,0.4976343187998268,0.6151862485888275,2.6793475300421252,0.7946589789691733,matched
isoleucine,amino_acid,874.0,870.0,-4.0,1.8299197596131018,High,Intensity enhanced,0.3588094180752027,0.6565924459010117,1.4620918567631376,2.2441041942005002,matched
isoleucine,amino_acid,,886.0,,,None,SERS-only,,0.46106387380402736,,1.0662754167495991,sers_only
isoleucine,amino_acid,,898.0,,,None,SERS-only,,0.49187123192246335,,1.2731942202341424,sers_only
isoleucine,amino_acid,922.0,932.0,10.0,0.9853318495790093,Low,Shifted band,0.6032964556289994,0.5944472134547145,3.181800996022227,0.7081918649655689,matched
isoleucine,amino_acid,,952.0,,,None,SERS-only,,0.6203557535248241,,0.753739255726029,sers_only
isoleucine,amino_acid,966.0,968.0,2.0,2.6862383488060892,High,Intensity enhanced,0.23684668266915684,0.6362266444596341,0.7124784122823287,1.7509414058065462,matched
isoleucine,amino_acid,992.0,984.0,-8.0,0.930295663286479,Medium,Shifted band,0.646575975170768,0.6015068266168873,3.5282725059333777,0.5260253947996284,matched
isoleucine,amino_acid,,1008.0,,,None,SERS-only,,0.6814711546573915,,1.96327356217959,sers_only
isoleucine,amino_acid,1034.0,1024.0,-10.0,1.3538599620843006,Low,Shifted band,0.636769215298577,0.8620963470344413,2.893058839723043,2.7011782447309445,matched
isoleucine,amino_acid,,1044.0,,,None,SERS-only,,0.7834759265642424,,1.3998943357062834,sers_only
isoleucine,amino_acid,,1058.0,,,None,SERS-only,,0.6684724699583807,,0.5563837109660609,sers_only
isoleucine,amino_acid,,1074.0,,,None,SERS-only,,0.6459075117427305,,0.682203111177452,sers_only
isoleucine,amino_acid,1088.0,,,,None,Absent in SERS,0.2216982928885648,,1.015396041071725,,raman_only
isoleucine,amino_acid,,1104.0,,,None,SERS-only,,0.5693850008742607,,1.451736018564929,sers_only
isoleucine,amino_acid,,1122.0,,,None,SERS-only,,0.4539650496239834,,0.8178719236895116,sers_only
isoleucine,amino_acid,1136.0,,,,None,Absent in SERS,0.4959788533079115,,2.5739107246958266,,raman_only
isoleucine,amino_acid,,1156.0,,,None,SERS-only,,0.9858245059296812,,3.8424388668733336,sers_only
isoleucine,amino_acid,,1176.0,,,None,SERS-only,,0.8317923584475715,,2.368677740614651,sers_only
isoleucine,amino_acid,1190.0,1196.0,6.0,2.2504978330937035,Medium,Intensity enhanced,0.3304027486769477,0.7435706721961721,1.2677890999923225,1.3841766383431717,matched
isoleucine,amino_acid,,1212.0,,,None,SERS-only,,0.4225667301735297,,0.4315491723009815,sers_only
isoleucine,amino_acid,,1222.0,,,None,SERS-only,,0.5454079420550256,,1.0127404839648113,sers_only
isoleucine,amino_acid,,1236.0,,,None,SERS-only,,0.2663735640202431,,0.5180116213376305,sers_only
isoleucine,amino_acid,,1254.0,,,None,SERS-only,,0.655527428044662,,2.274856105474915,sers_only
isoleucine,amino_acid,,1272.0,,,None,SERS-only,,0.6586494188708015,,1.31093420224147,sers_only
isoleucine,amino_acid,,1286.0,,,None,SERS-only,,0.7360910003934157,,1.7541403828033235,sers_only
isoleucine,amino_acid,,1300.0,,,None,SERS-only,,0.6639487189269608,,1.1862713714522541,sers_only
isoleucine,amino_acid,1328.0,1322.0,-6.0,0.8381953717599866,Medium,Shifted band,0.9170647048288979,0.7686793920302158,4.521287666494364,1.3468859564139488,matched
isoleucine,amino_acid,1354.0,1354.0,0.0,0.9127828130471157,High,Strong correspondence,0.907001162908805,0.8278950738296871,3.742956197135709,2.784041570073573,matched
isoleucine,amino_acid,,1376.0,,,None,SERS-only,,0.5625558959790866,,0.9423453611607513,sers_only
isoleucine,amino_acid,1396.0,1406.0,10.0,1.4930316003184307,Low,Intensity enhanced,0.4483107022895089,0.6693420467722168,1.9212550666573904,0.7672887882044543,matched
isoleucine,amino_acid,1422.0,1434.0,12.0,3.5500583535381636,Low,Intensity enhanced,0.2816855096067061,1.0,0.8517823284942732,3.590002139833344,matched
isoleucine,amino_acid,1448.0,1450.0,2.0,0.8125773038090068,High,Strong correspondence,1.0,0.8125773046215842,5.40637206110058,1.0224830664580622,matched
isoleucine,amino_acid,,1480.0,,,None,SERS-only,,0.7532979587143634,,1.8836762822313184,sers_only
isoleucine,amino_acid,,1496.0,,,None,SERS-only,,0.5415328952808882,,0.5450647005812982,sers_only
isoleucine,amino_acid,1514.0,1512.0,-2.0,3.6101421639611218,High,Intensity enhanced,0.2381347100790986,0.8597001611693534,1.1596898503455635,2.5983181862691307,matched
isoleucine,amino_acid,,1526.0,,,None,SERS-only,,0.5848970411324435,,0.4060302093748063,sers_only
isoleucine,amino_acid,,1556.0,,,None,SERS-only,,0.6109540688819103,,1.0454920564631838,sers_only
isoleucine,amino_acid,,1566.0,,,None,SERS-only,,0.541263806111082,,0.5085486809721047,sers_only
isoleucine,amino_acid,,1580.0,,,None,SERS-only,,0.9614735869679243,,3.3462228950158948,sers_only
isoleucine,amino_acid,,1600.0,,,None,SERS-only,,0.743259297759906,,1.8723013440034988,sers_only
isoleucine,amino_acid,1620.0,1620.0,0.0,2.6965185993591234,High,Intensity enhanced,0.23429698016602352,0.6317861674878766,0.9607951545428,1.6476508482863634,matched
isoleucine,amino_acid,,1648.0,,,None,SERS-only,,0.8685205758295884,,2.6261982651073024,sers_only
isoleucine,amino_acid,,1664.0,,,None,SERS-only,,0.6151929522253137,,1.0620510990425194,sers_only
isoleucine,amino_acid,,1682.0,,,None,SERS-only,,0.961816671962035,,3.2885036294891377,sers_only
isoleucine,amino_acid,,1702.0,,,None,SERS-only,,0.9608744715419846,,3.0051511381523417,sers_only
isoleucine,amino_acid,,1724.0,,,None,SERS-only,,0.6096191159148723,,1.0310349685628213,sers_only
lactate,organic_acid,,526.0,,,None,SERS-only,,0.5587636208992793,,1.0676203326445706,sers_only
lactate,organic_acid,554.0,550.0,-4.0,1.668627213194592,High,Intensity enhanced,0.20398476577603467,0.34037453291964354,1.2792446294301787,0.6801667751935961,matched
lactate,organic_acid,632.0,620.0,-12.0,2.920526325315912,Low,Intensity enhanced,0.18091258830761128,0.5283599796539448,0.929797341785378,0.9291492069829351,matched
lactate,organic_acid,,664.0,,,None,SERS-only,,0.6538266697207107,,2.110364194832229,sers_only
lactate,organic_acid,,700.0,,,None,SERS-only,,0.4343885196105552,,0.49580111335159677,sers_only
lactate,organic_acid,,716.0,,,None,SERS-only,,0.5703238713931769,,1.235249787700873,sers_only
lactate,organic_acid,,766.0,,,None,SERS-only,,0.5417707912465305,,1.2192232446803768,sers_only
lactate,organic_acid,780.0,,,,None,Absent in SERS,0.14023201510056482,,0.7820658909452771,,raman_only
lactate,organic_acid,,804.0,,,None,SERS-only,,0.6508839140092274,,2.124804908376769,sers_only
lactate,organic_acid,,822.0,,,None,SERS-only,,0.5253382534006358,,0.5294209575538418,sers_only
lactate,organic_acid,852.0,860.0,8.0,1.2916939147368751,Medium,Shifted band,0.5300041936956473,0.6846031930733856,3.670249675035792,2.4889752243947068,matched
lactate,organic_acid,876.0,,,,None,Absent in SERS,0.46431449002930025,,2.6091532365080914,,raman_only
lactate,organic_acid,916.0,928.0,12.0,1.8408856331164052,Low,Intensity enhanced,0.2948904332170607,0.5428595636936455,1.7165362061640335,0.5417220699249985,matched
lactate,organic_acid,954.0,946.0,-8.0,3.4596535929886114,Medium,Intensity enhanced,0.19677493348410982,0.6807731090980491,1.1908239892405925,1.7723549667490053,matched
lactate,organic_acid,,982.0,,,None,SERS-only,,0.23701059531321755,,0.5772151886427663,sers_only
lactate,organic_acid,1020.0,1018.0,-2.0,2.1694013620396233,High,Intensity enhanced,0.3344084925630768,0.7254662414133575,0.8602707092669394,1.1810558374855709,matched
lactate,organic_acid,1054.0,1050.0,-4.0,1.785060361750491,High,Intensity enhanced,0.3790383504669186,0.6766063367868475,1.9578152575666814,0.5076754020924469,matched
lactate,organic_acid,,1074.0,,,None,SERS-only,,0.7214118808891606,,0.7260334338100014,sers_only
lactate,organic_acid,1088.0,,,,None,Absent in SERS,1.0,,7.164707028551566,,raman_only
lactate,organic_acid,1120.0,1108.0,-12.0,1.7872184155006634,Low,Intensity enhanced,0.5229756280858853,0.9346716751603384,2.1352178320697512,3.66587966328771,matched
lactate,organic_acid,1140.0,,,,None,Absent in SERS,0.4923657215198395,,0.8348549373034049,,raman_only
lactate,organic_acid,,1166.0,,,None,SERS-only,,0.8000376598965975,,0.8182952350698778,sers_only
lactate,organic_acid,,1188.0,,,None,SERS-only,,0.8192725286737047,,2.5745585544240117,sers_only
lactate,organic_acid,,1210.0,,,None,SERS-only,,0.7551886978815081,,0.626499762640633,sers_only
lactate,organic_acid,,1248.0,,,None,SERS-only,,0.5901688349046122,,1.383696494251136,sers_only
lactate,organic_acid,1264.0,1268.0,4.0,1.0073658489234896,High,Strong correspondence,0.4172654993366249,0.42033901497308873,2.861412252707572,0.552702335469705,matched
lactate,organic_acid,1332.0,1322.0,-10.0,2.293379274992373,Low,Intensity enhanced,0.40592880153752003,0.9309487028620199,2.657189554908647,3.7057780981713493,matched
lactate,organic_acid,,1354.0,,,None,SERS-only,,0.7757784196304364,,0.4167074332056391,sers_only
lactate,organic_acid,,1394.0,,,None,SERS-only,,0.34042726276315477,,1.386582361481246,sers_only
lactate,organic_acid,1416.0,1426.0,10.0,2.6351926324367434,Low,Intensity enhanced,0.18021919553792623,0.47491229894041265,0.7854117346022159,0.5962146889281598,matched
lactate,organic_acid,,1440.0,,,None,SERS-only,,0.6591811008182247,,0.8193800678464794,sers_only
lactate,organic_acid,1470.0,1464.0,-6.0,4.269465554640527,Medium,Intensity enhanced,0.20938636093640664,0.8939678598989825,1.0744385374725784,3.6869477730494626,matched
lactate,organic_acid,,1500.0,,,None,SERS-only,,0.8110523072837823,,1.0009024524894146,sers_only
lactate,organic_acid,,1520.0,,,None,SERS-only,,0.5903490415542219,,1.0248285028446826,sers_only
lactate,organic_acid,,1606.0,,,None,SERS-only,,1.0,,2.98039184267026,sers_only
lactate,organic_acid,,1638.0,,,None,SERS-only,,0.8383072467930198,,1.0477840284783264,sers_only
lactate,organic_acid,,1658.0,,,None,SERS-only,,0.877826541279814,,1.7078115715702038,sers_only
lactate,organic_acid,,1682.0,,,None,SERS-only,,0.6995673188382894,,1.466267074765159,sers_only
lactate,organic_acid,,1698.0,,,None,SERS-only,,0.6215124099570012,,0.8759415373621686,sers_only
lactate,organic_acid,,1734.0,,,None,SERS-only,,0.6839742794277608,,1.1023594899299074,sers_only
leucine,amino_acid,534.0,,,,None,Absent in SERS,0.6952104409968781,,3.139991750682832,,raman_only
leucine,amino_acid,,554.0,,,None,SERS-only,,0.354805764927981,,0.7836092402917187,sers_only
leucine,amino_acid,,576.0,,,None,SERS-only,,0.48916012303321954,,1.5959140224521902,sers_only
leucine,amino_acid,,604.0,,,None,SERS-only,,0.32976401491203444,,0.8011412183156744,sers_only
leucine,amino_acid,,634.0,,,None,SERS-only,,0.49451038942640835,,1.2271841429119081,sers_only
leucine,amino_acid,670.0,676.0,6.0,1.5903373122857292,Medium,Intensity enhanced,0.3395054774230717,0.5399282300616285,1.7027893374526353,1.8907180336260059,matched
leucine,amino_acid,,706.0,,,None,SERS-only,,0.43281702180626896,,1.4280076032464353,sers_only
leucine,amino_acid,,728.0,,,None,SERS-only,,0.44681651327533367,,1.2682914372457557,sers_only
leucine,amino_acid,772.0,764.0,-8.0,3.178610956232091,Medium,Intensity enhanced,0.1571072096689879,0.49938270113550814,0.6865268868944443,1.9055511774483578,matched
leucine,amino_acid,,792.0,,,None,SERS-only,,0.7292739694288723,,1.0858187330231783,sers_only
leucine,amino_acid,,808.0,,,None,SERS-only,,0.7340218355491611,,3.144610890387579,sers_only
leucine,amino_acid,846.0,848.0,2.0,0.5899375658987301,High,Intensity reduced,0.8520073342288709,0.5026311334727834,4.756374921087949,1.1756624212506264,matched
leucine,amino_acid,,870.0,,,None,SERS-only,,0.6191044425388125,,1.6769357468369979,sers_only
leucine,amino_acid,,904.0,,,None,SERS-only,,0.6102183610377733,,0.929647550879396,sers_only
leucine,amino_acid,922.0,920.0,-2.0,1.0385417647241653,High,Strong correspondence,0.4797350401403961,0.498224876225967,2.6659290766963926,0.5558522422765497,matched
leucine,amino_acid,946.0,952.0,6.0,2.036033030920573,Medium,Intensity enhanced,0.3394750398782112,0.6911823964011498,1.1094993049655204,2.5303227696621953,matched
leucine,amino_acid,964.0,,,,None,Absent in SERS,0.3405595003140045,,1.202879872026876,,raman_only
leucine,amino_acid,,980.0,,,None,SERS-only,,0.3486839257307196,,0.7765199639434454,sers_only
leucine,amino_acid,,1016.0,,,None,SERS-only,,0.41221043983728245,,0.5990501016120331,sers_only
leucine,amino_acid,1030.0,1034.0,4.0,3.3757258862676,High,Intensity enhanced,0.2352511838190271,0.7941435143687132,1.0644762430797174,1.4829411902061262,matched
leucine,amino_acid,,1058.0,,,None,SERS-only,,0.7176694502599684,,1.0457516935530302,sers_only
leucine,amino_acid,,1070.0,,,None,SERS-only,,0.9424762247274933,,4.268917934836396,sers_only
leucine,amino_acid,1082.0,1092.0,10.0,2.2628998654441896,Low,Intensity enhanced,0.30049495636304047,0.6799899985834819,1.519453032917676,1.7769414622865307,matched
leucine,amino_acid,,1110.0,,,None,SERS-only,,0.5805739569527322,,0.759981137390917,sers_only
leucine,amino_acid,1130.0,1134.0,4.0,0.9497150380139657,High,Strong correspondence,0.2894669482140609,0.27491111467661855,1.3526726823700592,0.5778106449733773,matched
leucine,amino_acid,,1146.0,,,None,SERS-only,,0.2927151036403699,,0.7036306933201274,sers_only
leucine,amino_acid,,1158.0,,,None,SERS-only,,0.4271312693480361,,1.2366752040025404,sers_only
leucine,amino_acid,1188.0,1178.0,-10.0,1.5223099913513132,Low,Intensity enhanced,0.36713750175378007,0.5588970886418497,1.9160140174647622,0.7715110384486585,matched
leucine,amino_acid,,1204.0,,,None,SERS-only,,0.6227092214248349,,2.260503432537286,sers_only
leucine,amino_acid,,1220.0,,,None,SERS-only,,0.6170193025305852,,0.9221312267159402,sers_only
leucine,amino_acid,1238.0,,,,None,Absent in SERS,0.1417288879800174,,0.6717856638642395,,raman_only
leucine,amino_acid,,1252.0,,,None,SERS-only,,0.5357761220891928,,1.7408741903028915,sers_only
leucine,amino_acid,,1284.0,,,None,SERS-only,,0.46976594227297064,,1.0686986484995231,sers_only
leucine,amino_acid,1298.0,1296.0,-2.0,1.4921713462106652,High,Intensity enhanced,0.25486890853501926,0.38030808384811393,0.8970546090290294,0.8218744067050038,matched
leucine,amino_acid,,1312.0,,,None,SERS-only,,0.5997748199707389,,1.0417230120991123,sers_only
leucine,amino_acid,1342.0,1348.0,6.0,0.8714673078902506,Medium,Shifted band,0.9142149855522029,0.79670847316357,5.031361682276895,3.168032709852797,matched
leucine,amino_acid,,1394.0,,,None,SERS-only,,0.48893819157273094,,1.5737221893908422,sers_only
leucine,amino_acid,1410.0,,,,None,Absent in SERS,0.34294332244503345,,1.3920196000001428,,raman_only
leucine,amino_acid,,1440.0,,,None,SERS-only,,0.6524670942805338,,0.5102940637323202,sers_only
leucine,amino_acid,1456.0,1454.0,-2.0,0.6640350695421579,High,Intensity reduced,1.0,0.664035070206193,5.771450160806191,0.8182318874304962,matched
leucine,amino_acid,,1466.0,,,None,SERS-only,,0.7494728947464168,,2.8575767893079735,sers_only
leucine,amino_acid,,1488.0,,,None,SERS-only,,0.6356838414287028,,0.7566512438385663,sers_only
leucine,amino_acid,,1522.0,,,None,SERS-only,,0.5967516959686276,,1.441794821177944,sers_only
leucine,amino_acid,,1538.0,,,None,SERS-only,,0.46939906660439634,,0.5031540811091328,sers_only
leucine,amino_acid,,1564.0,,,None,SERS-only,,0.3153658277911756,,0.5905751721192891,sers_only
leucine,amino_acid,,1586.0,,,None,SERS-only,,0.46886264893838414,,0.5251948791279691,sers_only
leucine,amino_acid,,1614.0,,,None,SERS-only,,1.0,,4.4724081155729225,sers_only
leucine,amino_acid,1630.0,,,,None,Absent in SERS,0.188782540642612,,0.833100302085879,,raman_only
leucine,amino_acid,,1676.0,,,None,SERS-only,,0.5409842121179477,,1.342585479406896,sers_only
leucine,amino_acid,,1688.0,,,None,SERS-only,,0.46984876464459824,,0.6827645122209248,sers_only
leucine,amino_acid,,1718.0,,,None,SERS-only,,0.6098064287896102,,1.5415134125182401,sers_only
leucine,amino_acid,,1736.0,,,None,SERS-only,,0.5539244932566811,,0.8998066829676346,sers_only
leucine,amino_acid,,1748.0,,,None,SERS-only,,0.6218309591922592,,0.9811564681259265,sers_only
mannose,saccharide,530.0,,,,None,Absent in SERS,0.914512337510511,,3.581461650169905,,raman_only
mannose,saccharide,576.0,564.0,-12.0,1.4442530761515886,Low,Intensity enhanced,0.35820447151901474,0.5173379113268443,1.3640928746306296,1.7856846567634677,matched
mannose,saccharide,,594.0,,,None,SERS-only,,0.6077660773283845,,2.3538037671345386,sers_only
mannose,saccharide,,620.0,,,None,SERS-only,,0.5774819067877821,,1.2738202672974195,sers_only
mannose,saccharide,,648.0,,,None,SERS-only,,0.6909066986553414,,1.5548684879164818,sers_only
mannose,saccharide,664.0,672.0,8.0,1.710313018783379,Medium,Intensity enhanced,0.49637621894997563,0.8489587111949254,2.364574249762853,3.4664636339757413,matched
mannose,saccharide,684.0,690.0,6.0,1.6220202246663478,Medium,Intensity enhanced,0.42662912407558845,0.6920010693043134,0.5213684823385216,0.9998070827247129,matched
mannose,saccharide,,718.0,,,None,SERS-only,,0.7076456714544078,,2.1326956931881553,sers_only
mannose,saccharide,,754.0,,,None,SERS-only,,0.6021157973268382,,0.962182185242283,sers_only
mannose,saccharide,,770.0,,,None,SERS-only,,0.5937738422372917,,0.801711426783438,sers_only
mannose,saccharide,,806.0,,,None,SERS-only,,0.7614046631016953,,2.127743998715393,sers_only
mannose,saccharide,830.0,,,,None,Absent in SERS,1.0,,4.979083258329337,,raman_only
mannose,saccharide,,854.0,,,None,SERS-only,,0.8089294419737101,,3.279883871319682,sers_only
mannose,saccharide,882.0,872.0,-10.0,0.8395785750431776,Low,Shifted band,0.9355603279283777,0.7854764078286138,4.475177702661194,0.8510088880885177,matched
mannose,saccharide,,894.0,,,None,SERS-only,,0.7273753713299028,,1.2259545550645183,sers_only
mannose,saccharide,914.0,,,,None,Absent in SERS,0.5044850643779244,,2.277481884424052,,raman_only
mannose,saccharide,,928.0,,,None,SERS-only,,0.5985453802335938,,0.44657731133828943,sers_only
mannose,saccharide,,938.0,,,None,SERS-only,,0.6022235163884224,,1.394525383135378,sers_only
mannose,saccharide,968.0,968.0,0.0,1.0006339557831496,High,Strong correspondence,0.4637422558547581,0.4640362489403821,2.188347646294898,0.8605275345014274,matched
mannose,saccharide,,1002.0,,,None,SERS-only,,0.5523618822986053,,1.0939825258026707,sers_only
mannose,saccharide,1020.0,1032.0,12.0,2.1299611706402506,Low,Intensity enhanced,0.3558241866301387,0.7578917032268064,0.8044405073255352,0.7466818360855986,matched
mannose,saccharide,,1040.0,,,None,SERS-only,,0.7069501004779282,,0.493373181568572,sers_only
mannose,saccharide,,1056.0,,,None,SERS-only,,0.808919646168899,,3.400460600038622,sers_only
mannose,saccharide,1082.0,1084.0,2.0,0.6409556218087498,High,Intensity reduced,0.9889604723608463,0.6338797751472767,4.904694992094803,0.4508002905987046,matched
mannose,saccharide,,1114.0,,,None,SERS-only,,0.6970808308399791,,0.803898178158799,sers_only
mannose,saccharide,1138.0,1144.0,6.0,0.67692774480059,Medium,Intensity reduced,0.4930550662146745,0.33376265471213296,0.9897277333007681,1.2652834589774908,matched
mannose,saccharide,,1168.0,,,None,SERS-only,,0.6216982840858505,,0.4549193518228545,sers_only
mannose,saccharide,,1178.0,,,None,SERS-only,,0.9328403807782234,,3.2424729085007593,sers_only
mannose,saccharide,,1206.0,,,None,SERS-only,,0.7485567673394687,,1.1301612996788348,sers_only
mannose,saccharide,,1228.0,,,None,SERS-only,,0.48284256505184814,,0.7739754418041491,sers_only
mannose,saccharide,1240.0,1242.0,2.0,1.621333835316629,High,Intensity enhanced,0.3298937687204855,0.5348679309079756,0.7155167728483997,0.6317886666202992,matched
mannose,saccharide,,1258.0,,,None,SERS-only,,0.6468865477791493,,1.4497176564030028,sers_only
mannose,saccharide,1280.0,1272.0,-8.0,1.4052192480160517,Medium,Intensity enhanced,0.3562077739036186,0.5005500215875339,1.658314960227937,0.4296661497189689,matched
mannose,saccharide,,1296.0,,,None,SERS-only,,0.7153954234271277,,0.762865678419915,sers_only
mannose,saccharide,1312.0,1320.0,8.0,2.7888813404333885,Medium,Intensity enhanced,0.3164388454768585,0.8825103943275765,0.9335508505819041,2.6216823211386435,matched
mannose,saccharide,,1344.0,,,None,SERS-only,,0.7854759449476699,,1.2957373777060472,sers_only
mannose,saccharide,1358.0,,,,None,Absent in SERS,0.45289588353375204,,1.8950829487623904,,raman_only
mannose,saccharide,,1380.0,,,None,SERS-only,,0.6010221231231423,,1.7608977850409917,sers_only
mannose,saccharide,,1440.0,,,None,SERS-only,,0.7587789310635186,,1.0060389021028113,sers_only
mannose,saccharide,1458.0,1464.0,6.0,1.8000113451571829,Medium,Intensity enhanced,0.4714433672516246,0.84860341145204,2.190741492169538,2.3116364172480175,matched
mannose,saccharide,,1486.0,,,None,SERS-only,,0.8535531560665417,,2.715405686603093,sers_only
mannose,saccharide,,1510.0,,,None,SERS-only,,0.7261299934342021,,1.3346775067896428,sers_only
mannose,saccharide,,1528.0,,,None,SERS-only,,0.47731554808838383,,0.8130891797624662,sers_only
mannose,saccharide,,1568.0,,,None,SERS-only,,0.4355185508864724,,0.5337596111106186,sers_only
mannose,saccharide,,1600.0,,,None,SERS-only,,1.0,,3.8722709123114667,sers_only
mannose,saccharide,,1644.0,,,None,SERS-only,,0.49051869762874933,,0.9215286442033288,sers_only
mannose,saccharide,,1668.0,,,None,SERS-only,,0.7527973928914726,,2.4124937282061216,sers_only
mannose,saccharide,,1700.0,,,None,SERS-only,,0.56135379074881,,0.7081040410932569,sers_only
mannose,saccharide,,1726.0,,,None,SERS-only,,0.607878984293572,,1.5709749193420528,sers_only
methionine,amino_acid,,528.0,,,None,SERS-only,,0.7042522742508915,,1.0117767459068538,sers_only
methionine,amino_acid,544.0,546.0,2.0,1.4617615819334386,High,Intensity enhanced,0.3626950934137464,0.5301737549697358,2.266021211091753,0.3936248518508588,matched
methionine,amino_acid,,570.0,,,None,SERS-only,,0.4757211440475043,,0.35802682770281213,sers_only
methionine,amino_acid,,592.0,,,None,SERS-only,,0.3570937880221829,,0.4727000316773733,sers_only
methionine,amino_acid,,610.0,,,None,SERS-only,,0.4376315317276518,,0.7173204308418714,sers_only
methionine,amino_acid,644.0,646.0,2.0,1.635116074649693,High,Intensity enhanced,0.3679611751446373,0.6016592339611037,2.4554909680069277,0.667015691938974,matched
methionine,amino_acid,682.0,686.0,4.0,2.0308021353784698,High,Intensity enhanced,0.3517404020001446,0.7143151615115773,2.1760820211661622,2.07794184733992,matched
methionine,amino_acid,720.0,722.0,2.0,0.630772503407409,High,Intensity reduced,1.0,0.6307725040381815,8.6692976291512,1.9001351764005532,matched
methionine,amino_acid,764.0,752.0,-12.0,1.567967799706335,Low,Intensity enhanced,0.3286286697996407,0.5152791738741302,2.2618977178353745,0.8328204996172236,matched
methionine,amino_acid,,798.0,,,None,SERS-only,,0.7978877466356883,,0.4429508080140393,sers_only
methionine,amino_acid,804.0,810.0,6.0,4.383445189511883,Medium,Intensity enhanced,0.1902054284098599,0.8337550745656924,1.2749494772367451,2.497589779142287,matched
