spectrum_id,canonical_id,true_class,predicted_class,source,excitation,fold,explained_variance,residual_fraction,n_active_csms,true_class_rank,max_evidence,margin,calibrated_confidence,correct,low_ev,error_type
ramanbiolib::35,phenylalanine,free_amino_acid,small_nitrogenous,RamanBioLib,785.0,4,0.8552248831510492,0.14477511684895078,4,2,0.947614721026212,0.6193808312883544,0.9324509719321437,False,False,adjacent_class
gobbato_raman_metabolites::Phosph::01,phosphate,phosphate_metabolite,phosphate_metabolite,gobbato_raman_metabolites,785.0,3,0.5632523205956212,0.4367476794043787,3,1,1.0409575109180076,0.4748637555737525,0.7881187774343261,True,False,correct
gobbato_raman_metabolites::Phosph::02,phosphate,phosphate_metabolite,phosphate_metabolite,gobbato_raman_metabolites,785.0,3,0.6221001672517532,0.37789983274824673,5,1,1.0387003516102953,0.463255692810271,0.7808949043912649,True,False,correct
gobbato_raman_metabolites::Phosph::03,phosphate,phosphate_metabolite,phosphate_metabolite,gobbato_raman_metabolites,785.0,3,0.6322532409544821,0.36774675904551796,4,1,1.0503641459200384,0.4677892107882843,0.7815174479396586,True,False,correct
gobbato_raman_metabolites::PhInositol::01,phosphatidylinositol,phospholipid_sphingolipid,purine,gobbato_raman_metabolites,785.0,4,0.9814209259758805,0.018579074024119496,12,12,0.20546238548137152,0.05749565502892162,0.5711422487013008,False,False,distant_class
gobbato_raman_metabolites::PhInositol::02,phosphatidylinositol,phospholipid_sphingolipid,purine,gobbato_raman_metabolites,785.0,4,0.9802406690033085,0.019759330996691464,10,15,0.20726340441719635,0.06160247643436398,0.5929781899511338,False,False,distant_class
gobbato_raman_metabolites::PhInositol::03,phosphatidylinositol,phospholipid_sphingolipid,purine,gobbato_raman_metabolites,785.0,4,0.9805903241976709,0.01940967580232915,11,9,0.2376758467791931,0.08876683428903731,0.6602565738060674,False,False,distant_class
gobbato_raman_metabolites::PEP::01,phosphoenolpyruvate,phosphate_metabolite,pyrimidine,gobbato_raman_metabolites,785.0,1,0.40334412838291234,0.5966558716170877,9,2,1.100225378397154,0.6995468780009004,0.6731570846342546,False,True,distant_class
gobbato_raman_metabolites::PEP::02,phosphoenolpyruvate,phosphate_metabolite,phosphate_metabolite,gobbato_raman_metabolites,785.0,1,0.5249211334022208,0.4750788665977792,10,1,1.0549563812271727,0.47245676567425055,0.5446574729660546,True,False,correct
gobbato_raman_metabolites::PEP::03,phosphoenolpyruvate,phosphate_metabolite,phosphate_metabolite,gobbato_raman_metabolites,785.0,1,0.524652698877153,0.47534730112284695,9,1,1.0569772687646992,0.521535308422029,0.5481812467783738,True,False,correct
ramanbiolib::48,phosphoenolpyruvate,phosphate_metabolite,phosphate_metabolite,RamanBioLib,785.0,1,0.5528646956972602,0.44713530430273984,11,1,1.0439049188505103,0.45593604598033755,0.5320202528392226,True,False,correct
amino_acid_raman::proline,proline,free_amino_acid,free_amino_acid,amino_acid_raman_grounding,785.0,2,0.6841819820330264,0.31581801796697356,16,1,0.3739146990902524,0.11511104396328709,0.647775765236669,True,False,correct
gobbato_raman_metabolites::Pro::01,proline,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,2,0.6876835056759176,0.3123164943240824,11,1,0.5938365747903552,0.4054877380922607,0.9177211963832408,True,False,correct
gobbato_raman_metabolites::Pro::02,proline,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,2,0.6898917387807508,0.31010826121924917,11,1,0.5795928537310107,0.39031872039294496,0.9130876665415275,True,False,correct
gobbato_raman_metabolites::Pro::03,proline,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,2,0.688183216274026,0.31181678372597404,11,1,0.595651488652734,0.4065910524397526,0.9184701213472286,True,False,correct
ramanbiolib::36,proline,free_amino_acid,free_amino_acid,RamanBioLib,785.0,2,0.6432739819792017,0.35672601802079834,9,1,0.5750213944811561,0.3140889813565158,0.8436050002834039,True,False,correct
gobbato_raman_metabolites::Pyr::01,pyruvate,carboxylic_acid_metabolite,carboxylic_acid_metabolite,gobbato_raman_metabolites,785.0,1,0.20623088731230155,0.7937691126876985,7,1,0.8976260152925573,0.34984159549080174,0.5067038770385076,True,True,correct
gobbato_raman_metabolites::Pyr::02,pyruvate,carboxylic_acid_metabolite,carboxylic_acid_metabolite,gobbato_raman_metabolites,785.0,1,0.5809780470646344,0.41902195293536554,10,1,0.779528510034115,0.03602619663418405,0.3519989472621345,True,False,correct
gobbato_raman_metabolites::Pyr::03,pyruvate,carboxylic_acid_metabolite,carboxylic_acid_metabolite,gobbato_raman_metabolites,785.0,1,0.5923945185833724,0.40760548141662756,9,1,0.7770580851948183,0.0534810633904117,0.3510984117217515,True,False,correct
ramanbiolib::49,pyruvate,carboxylic_acid_metabolite,carboxylic_acid_metabolite,RamanBioLib,785.0,1,0.5882325288670849,0.4117674711329151,9,1,0.7784349027904041,0.05097558857230644,0.35098378159817284,True,False,correct
gobbato_raman_metabolites::Ribo::01,riboflavin,chromophore_pigment,chromophore_pigment,gobbato_raman_metabolites,785.0,4,0.6439051615819726,0.35609483841802736,10,1,0.25641550537274943,0.10901435953548991,0.6196592102678719,True,False,correct
gobbato_raman_metabolites::Ribo::02,riboflavin,chromophore_pigment,chromophore_pigment,gobbato_raman_metabolites,785.0,4,0.6415157252857917,0.3584842747142083,9,1,0.2585553860013528,0.10033903881755793,0.5893421000259055,True,False,correct
gobbato_raman_metabolites::Ribo::03,riboflavin,chromophore_pigment,chromophore_pigment,gobbato_raman_metabolites,785.0,4,0.6511431943061543,0.34885680569384564,9,1,0.2601433994464547,0.10056439583264129,0.5836127195733414,True,False,correct
ramanbiolib::50,riboflavin,chromophore_pigment,chromophore_pigment,RamanBioLib,785.0,4,0.6338477601946471,0.3661522398053529,9,1,0.25483513292867516,0.09861885392487321,0.5835801191808494,True,False,correct
amino_acid_raman::serine,serine,free_amino_acid,free_amino_acid,amino_acid_raman_grounding,785.0,3,0.649240812767542,0.35075918723245797,10,1,0.7038831908716437,0.41812226066521424,0.8133587281477391,True,False,correct
gobbato_raman_metabolites::Ser::01,serine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,3,0.7755440439263381,0.22445595607366187,9,1,0.7279764729257395,0.4586940456772856,0.8433563486167811,True,False,correct
gobbato_raman_metabolites::Ser::02,serine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,3,0.7771969749069993,0.22280302509300065,9,1,0.7296473647856785,0.46186036308971845,0.8483258032768636,True,False,correct
gobbato_raman_metabolites::Ser::03,serine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,3,0.7757000068527181,0.22429999314728188,9,1,0.7287754643252693,0.45953288749290017,0.8453850124319608,True,False,correct
ramanbiolib::37,serine,free_amino_acid,free_amino_acid,RamanBioLib,785.0,3,0.7885049811444396,0.21149501885556046,10,1,0.6684363064467186,0.2762576904031268,0.6492115825851262,True,False,correct
ramanbiolib::78,sphingomyelin,phospholipid_sphingolipid,phospholipid_sphingolipid,RamanBioLib,532.0,0,0.9725724348773357,0.02742756512266434,8,1,0.9994782088141373,0.7993776438740307,0.9226755323769124,True,False,correct
gobbato_raman_metabolites::Stearic::01,stearate,fatty_acid,fatty_acid,gobbato_raman_metabolites,785.0,3,0.8979532472005485,0.10204675279945156,5,1,0.566176281088907,0.3092922526322182,0.7351684101891471,True,False,correct
gobbato_raman_metabolites::Stearic::02,stearate,fatty_acid,acylglycerol,gobbato_raman_metabolites,785.0,3,0.9436022401277072,0.05639775987229283,7,2,0.6052827835495255,0.15118533075053397,0.6349161613159237,False,False,adjacent_class
gobbato_raman_metabolites::Stearic::03,stearate,fatty_acid,fatty_acid,gobbato_raman_metabolites,785.0,3,0.9397300633558208,0.060269936644179276,10,1,0.7353092365129205,0.44703683693172724,0.8026819444203028,True,False,correct
ramanbiolib::51,stearate,fatty_acid,fatty_acid,RamanBioLib,785.0,3,0.9365223311589597,0.06347766884104036,11,1,0.7355968874165157,0.4475023629579913,0.8016872902381337,True,False,correct
ramanbiolib::77,stearate,fatty_acid,fatty_acid,RamanBioLib,532.0,3,0.9386585352859393,0.06134146471406066,12,1,0.7361121032038412,0.4472378361624139,0.8011848677239446,True,False,correct
ramanbiolib::52,succinic acid,carboxylic_acid_metabolite,carboxylic_acid_metabolite,RamanBioLib,785.0,2,0.5720368300756433,0.4279631699243567,3,1,0.870547780851044,0.4885551953846608,0.8846718724965525,True,False,correct
ramanbiolib::140,superoxide dismutases,peptide_protein,pyrimidine,RamanBioLib,488.0,1,0.9654606081968261,0.03453939180317388,7,2,0.6245805537717523,0.042945717068949896,0.409321522568834,False,False,distant_class
ramanbiolib::141,superoxide dismutases,peptide_protein,pyrimidine,RamanBioLib,532.0,1,0.9773373363690526,0.02266266363094739,6,2,0.6126406321534887,0.021474572096197964,0.3970643587011923,False,False,distant_class
ramanbiolib::142,superoxide dismutases,peptide_protein,pyrimidine,RamanBioLib,1064.0,1,0.95099736935666,0.04900263064333994,15,2,0.6147521574942587,0.006609625032202082,0.3302758406467086,False,False,distant_class
ramanbiolib::170,t-rna,nucleic_acid_polymer,nucleic_acid_polymer,RamanBioLib,488.0,2,0.9111891207708904,0.0888108792291096,5,1,1.2311594120584384,1.1735640581004136,0.9994618785893562,True,False,correct
ramanbiolib::149,thaumatin,peptide_protein,peptide_protein,RamanBioLib,488.0,2,0.9715514154054623,0.028448584594537654,12,1,0.617142878490315,0.584258959638379,0.9992903000691882,True,False,correct
ramanbiolib::150,thaumatin,peptide_protein,peptide_protein,RamanBioLib,532.0,2,0.9331947701915347,0.06680522980846522,17,1,0.6153288992662189,0.5086832074419735,0.9870520503827911,True,False,correct
ramanbiolib::151,thaumatin,peptide_protein,peptide_protein,RamanBioLib,1064.0,2,0.9731978046830326,0.026802195316967377,15,1,0.5756089644067133,0.4968661272368913,0.9927410694277761,True,False,correct
gobbato_raman_metabolites::Thy::01,thymine,pyrimidine,pyrimidine,gobbato_raman_metabolites,785.0,3,0.25493397757916525,0.7450660224208348,7,1,0.5911287170336502,0.18417671611363162,0.5752160052840745,True,True,correct
gobbato_raman_metabolites::Thy::02,thymine,pyrimidine,pyrimidine,gobbato_raman_metabolites,785.0,3,0.2836996972342025,0.7163003027657975,9,1,0.5415184264078445,0.14544178610645048,0.5483917714694087,True,True,correct
gobbato_raman_metabolites::Thy::03,thymine,pyrimidine,pyrimidine,gobbato_raman_metabolites,785.0,3,0.2838106736874042,0.7161893263125958,10,1,0.5459842228265077,0.14882993129639416,0.5499789977348656,True,True,correct
ramanbiolib::53,thymine,pyrimidine,pyrimidine,RamanBioLib,785.0,3,0.2831834001609088,0.7168165998390912,11,1,0.5272843625214608,0.1308424748903423,0.5368476700909243,True,True,correct
ramanbiolib::85,tri-11-eicosenoin,acylglycerol,acylglycerol,RamanBioLib,1064.0,2,0.9724989637368883,0.027501036263111716,9,1,0.7464114454689078,0.10141474612807955,0.4479011291683281,True,False,correct
ramanbiolib::79,triarachidin,acylglycerol,acylglycerol,RamanBioLib,1064.0,3,0.9922901473286783,0.007709852671321704,5,1,0.7983408535921637,0.5566969613748807,0.9301899275826587,True,False,correct
ramanbiolib::80,tribehenin,acylglycerol,acylglycerol,RamanBioLib,1064.0,2,0.9890057573981424,0.010994242601857565,6,1,0.780096510177539,0.11783523240755811,0.5992775030465354,True,False,correct
ramanbiolib::82,tricaprin,acylglycerol,acylglycerol,RamanBioLib,1064.0,3,0.9687439224762993,0.03125607752370076,7,1,0.7684155813487522,0.5846361583995681,0.9484352886076874,True,False,correct
ramanbiolib::81,tricaproin,acylglycerol,acylglycerol,RamanBioLib,1064.0,1,0.9719722889287633,0.028027711071236677,7,1,0.7906564464065481,0.4588612572634859,0.6827759381515874,True,False,correct
ramanbiolib::83,tricaprylin,acylglycerol,acylglycerol,RamanBioLib,1064.0,2,0.9871724790383188,0.012827520961681202,8,1,0.7773205142930639,0.4387609859217917,0.8087975186513235,True,False,correct
ramanbiolib::84,trielaidin,acylglycerol,acylglycerol,RamanBioLib,1064.0,3,0.924050399237793,0.07594960076220701,8,1,0.6570182914999162,0.14346637087722802,0.5705079884208272,True,False,correct
ramanbiolib::86,trierucin,acylglycerol,acylglycerol,RamanBioLib,1064.0,0,0.9233278405961857,0.07667215940381429,9,1,0.6610173748431031,0.06260742523828866,0.38327363814592513,True,False,correct
ramanbiolib::89,trilaurin,acylglycerol,acylglycerol,RamanBioLib,1064.0,0,0.9850935938703193,0.014906406129680702,10,1,0.7829325356851937,0.08675019700787256,0.5600257257877851,True,False,correct
ramanbiolib::54,trilinolein,acylglycerol,fatty_acid,RamanBioLib,785.0,0,0.9662344513278217,0.03376554867217832,6,2,0.7990283687075755,0.027933058450360315,0.36141171600304767,False,False,adjacent_class
ramanbiolib::87,trilinolein,acylglycerol,fatty_acid,RamanBioLib,1064.0,0,0.9564928244309328,0.043507175569067254,7,2,0.782050332759034,0.033946995884660325,0.34514552775408713,False,False,adjacent_class
ramanbiolib::55,trilinolenin,acylglycerol,fatty_acid,RamanBioLib,785.0,1,0.9646032929215045,0.035396707078495564,10,2,0.7893141016564593,0.023933066235973688,0.29258949092380204,False,False,adjacent_class
ramanbiolib::88,trilinolenin,acylglycerol,fatty_acid,RamanBioLib,1064.0,1,0.9643903980533445,0.03560960194665554,3,2,0.7897668971237161,0.022438461376386165,0.2940753541170671,False,False,adjacent_class
ramanbiolib::90,trimyristin,acylglycerol,acylglycerol,RamanBioLib,1064.0,1,0.9907192049116808,0.009280795088319221,8,1,0.8416430979228616,0.1746864192006906,0.5495169798600877,True,False,correct
gobbato_raman_metabolites::Triolein::01,triolein,acylglycerol,acylglycerol,gobbato_raman_metabolites,785.0,4,0.9665733637208952,0.033426636279104804,9,1,0.8956847531113086,0.06284882447306828,0.5150275549542035,True,False,correct
gobbato_raman_metabolites::Triolein::02,triolein,acylglycerol,acylglycerol,gobbato_raman_metabolites,785.0,4,0.9766110164289643,0.02338898357103573,5,1,0.9071095100832244,0.07551967153754569,0.5181646633652169,True,False,correct
gobbato_raman_metabolites::Triolein::03,triolein,acylglycerol,acylglycerol,gobbato_raman_metabolites,785.0,4,0.9586618817010681,0.04133811829893188,18,1,0.8859842692019094,0.06401743283575079,0.5112996154006517,True,False,correct
ramanbiolib::56,triolein,acylglycerol,acylglycerol,RamanBioLib,785.0,4,0.9610428909295798,0.038957109070420125,14,1,0.8904601450802274,0.07612280940089411,0.5208674518137191,True,False,correct
ramanbiolib::91,triolein,acylglycerol,acylglycerol,RamanBioLib,1064.0,4,0.9580638073211472,0.041936192678852846,15,1,0.8899427890089776,0.08685580042847518,0.528529195055927,True,False,correct
ramanbiolib::152,triosephosphate isomerase,peptide_protein,peptide_protein,RamanBioLib,488.0,3,0.9240978094395396,0.07590219056046044,15,1,0.5790232584536574,0.27504249881049164,0.7814710073746673,True,False,correct
ramanbiolib::153,triosephosphate isomerase,peptide_protein,peptide_protein,RamanBioLib,532.0,3,0.9411001777455653,0.05889982225443466,9,1,0.5824455811492061,0.38259227775605853,0.9064925053916008,True,False,correct
ramanbiolib::154,triosephosphate isomerase,peptide_protein,peptide_protein,RamanBioLib,1064.0,3,0.9334881102870277,0.06651188971297232,11,1,0.5332978990434211,0.3601986794662909,0.8963835554102051,True,False,correct
ramanbiolib::92,tripalmitin,acylglycerol,acylglycerol,RamanBioLib,1064.0,2,0.9928000898875337,0.007199910112466384,16,1,0.7789596694665804,0.11522533307328342,0.5971286931516395,True,False,correct
ramanbiolib::94,tripalmitolein,acylglycerol,acylglycerol,RamanBioLib,1064.0,3,0.9789779923087613,0.02102200769123872,5,1,0.7871808222828655,0.09434661362736707,0.47475608045644213,True,False,correct
ramanbiolib::93,tripetroselinin,acylglycerol,phospholipid_sphingolipid,RamanBioLib,1064.0,0,0.9561453166406476,0.0438546833593524,7,3,0.6485862541989721,0.0360725840275673,0.3501291745280575,False,False,adjacent_class
ramanbiolib::95,tristearin,acylglycerol,acylglycerol,RamanBioLib,1064.0,1,0.994071815503303,0.005928184496697009,8,1,0.8416187132376668,0.18821085774056245,0.5589910936538037,True,False,correct
ramanbiolib::155,trypsin,peptide_protein,peptide_protein,RamanBioLib,488.0,4,0.9769047976196752,0.023095202380324798,13,1,0.8802873469994101,0.7380145064456569,0.9738647393562709,True,False,correct
ramanbiolib::156,trypsin,peptide_protein,peptide_protein,RamanBioLib,532.0,4,0.9724156925595224,0.027584307440477532,9,1,0.8549342887734538,0.7099691498138236,0.9784636236646256,True,False,correct
ramanbiolib::157,trypsin,peptide_protein,peptide_protein,RamanBioLib,1064.0,4,0.9687707184123149,0.03122928158768515,16,1,0.8773070387636187,0.7334647350783823,0.9679176824174192,True,False,correct
ramanbiolib::146,trypsin inhibitor,peptide_protein,peptide_protein,RamanBioLib,488.0,0,0.9470242360715404,0.05297576392845959,12,1,0.5828176130219141,0.395355736686409,0.8918820905251617,True,False,correct
ramanbiolib::147,trypsin inhibitor,peptide_protein,peptide_protein,RamanBioLib,532.0,0,0.9428288646733818,0.05717113532661827,13,1,0.5584420512907983,0.3695259350726685,0.8745808321517856,True,False,correct
ramanbiolib::148,trypsin inhibitor,peptide_protein,peptide_protein,RamanBioLib,1064.0,0,0.964990668730757,0.035009331269242994,12,1,0.6095867441949999,0.48158593496263735,0.9314267458894263,True,False,correct
ramanbiolib::143,trypsinogen,peptide_protein,peptide_protein,RamanBioLib,488.0,1,0.9765396710929513,0.023460328907048755,14,1,0.6309245426023344,0.09811945533432598,0.4197749971434999,True,False,correct
ramanbiolib::144,trypsinogen,peptide_protein,peptide_protein,RamanBioLib,532.0,1,0.9726494005212019,0.027350599478798088,15,1,0.622370221193604,0.08261232012300379,0.427031011598823,True,False,correct
ramanbiolib::145,trypsinogen,peptide_protein,peptide_protein,RamanBioLib,1064.0,1,0.9439860693199579,0.056013930680042144,21,1,0.6061044954183807,0.2472561978174339,0.3875054538555448,True,False,correct
amino_acid_raman::tryptophan,tryptophan,free_amino_acid,small_nitrogenous,amino_acid_raman_grounding,785.0,0,0.6549688584075505,0.3450311415924495,6,2,0.660640007488714,0.07065696347769823,0.5231549289062577,False,False,adjacent_class
gobbato_raman_metabolites::Trp::01,tryptophan,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,0,0.6966851640039491,0.30331483599605097,6,1,0.4820333167162713,0.015456745084797496,0.46116863709897676,True,False,correct
gobbato_raman_metabolites::Trp::02,tryptophan,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,0,0.694143722072007,0.30585627792799297,6,1,0.4922524932377857,0.011491184075344218,0.45866310058334914,True,False,correct
gobbato_raman_metabolites::Trp::03,tryptophan,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,0,0.6873225845473654,0.31267741545263456,6,1,0.4921242913758898,0.009028408137198352,0.4599968806175537,True,False,correct
ramanbiolib::38,tryptophan,free_amino_acid,peptide_protein,RamanBioLib,785.0,0,0.6254892848644544,0.3745107151355455,7,2,0.35630650682410464,0.0001944680060533832,0.3719763828369422,False,False,adjacent_class
ramanbiolib::196,tubulin,peptide_protein,peptide_protein,RamanBioLib,532.0,4,0.998076117880049,0.0019238821199509466,7,1,0.13122897565306813,0.026282564455202176,0.5342417259481176,True,False,correct
gobbato_raman_metabolites::Tyr::01,tyrosine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,3,0.8712664565274707,0.1287335434725293,1,1,0.30287090010494433,0.008512614188708134,0.47829197885533237,True,False,correct
gobbato_raman_metabolites::Tyr::02,tyrosine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,3,0.9291753025739593,0.07082469742604068,4,1,0.30545130178380964,0.01585426340831325,0.4907652078259287,True,False,correct
gobbato_raman_metabolites::Tyr::03,tyrosine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,3,0.9301242012007449,0.06987579879925504,4,1,0.3047685439074889,0.014476309788468533,0.48830663576023964,True,False,correct
ramanbiolib::39,tyrosine,free_amino_acid,free_amino_acid,RamanBioLib,785.0,3,0.9281744836255155,0.0718255163744845,5,1,0.3055469883555127,0.015683740810606417,0.490699639435777,True,False,correct
ramanbiolib::158,ubiquitin,peptide_protein,peptide_protein,RamanBioLib,488.0,2,0.9666616473552064,0.033338352644793526,12,1,0.6091785893281043,0.5434377566858467,0.9959452115588435,True,False,correct
ramanbiolib::159,ubiquitin,peptide_protein,peptide_protein,RamanBioLib,532.0,2,0.9666194902742279,0.03338050972577213,12,1,0.572632218303978,0.470458082836518,0.9861057338847262,True,False,correct
ramanbiolib::160,ubiquitin,peptide_protein,peptide_protein,RamanBioLib,1064.0,2,0.9698162897724514,0.03018371022754865,10,1,0.5497096858377998,0.41821217904583335,0.9717206906856564,True,False,correct
gobbato_raman_metabolites::Ura::01,uracil,pyrimidine,pyrimidine,gobbato_raman_metabolites,785.0,0,0.7390874372961894,0.2609125627038106,2,1,1.2364358758455278,0.9956482344333881,0.9468940851652955,True,False,correct
gobbato_raman_metabolites::Ura::02,uracil,pyrimidine,pyrimidine,gobbato_raman_metabolites,785.0,0,0.7286739126937712,0.27132608730622876,2,1,1.2364103768605468,0.9970636347081104,0.9474124491540971,True,False,correct
gobbato_raman_metabolites::Ura::03,uracil,pyrimidine,pyrimidine,gobbato_raman_metabolites,785.0,0,0.7293197791159782,0.2706802208840218,2,1,1.236422892450546,0.9968286666471307,0.9473270663747997,True,False,correct
ramanbiolib::57,uracil,pyrimidine,pyrimidine,RamanBioLib,785.0,0,0.7306232001545715,0.2693767998454285,2,1,1.2364161615790137,0.9969618856100105,0.9473753830834988,True,False,correct
gobbato_raman_metabolites::UA::01,urate,purine,purine,gobbato_raman_metabolites,785.0,1,0.5404940548209695,0.45950594517903054,7,1,0.9812546041620014,0.7184704721614017,0.6808518554268309,True,False,correct
gobbato_raman_metabolites::UA::02,urate,purine,purine,gobbato_raman_metabolites,785.0,1,0.5391621536715012,0.46083784632849883,7,1,0.9806845701085456,0.7154916870593617,0.6796163488649343,True,False,correct
gobbato_raman_metabolites::UA::03,urate,purine,purine,gobbato_raman_metabolites,785.0,1,0.5398713565071346,0.4601286434928654,7,1,0.9808515492714921,0.7152606237439031,0.6798840791677437,True,False,correct
amino_acid_raman::ure,urea,small_nitrogenous,free_amino_acid,amino_acid_raman_grounding,785.0,2,0.35173068980747035,0.6482693101925296,6,3,0.6732599441235346,0.4834831332949774,0.9434771906938534,False,True,adjacent_class
gobbato_raman_metabolites::Urea::01,urea,small_nitrogenous,free_amino_acid,gobbato_raman_metabolites,785.0,2,0.3568716026605028,0.6431283973394972,6,3,0.6739743660228447,0.4863163104277943,0.9440013459684696,False,True,adjacent_class
gobbato_raman_metabolites::Urea::02,urea,small_nitrogenous,free_amino_acid,gobbato_raman_metabolites,785.0,2,0.3450142516546558,0.6549857483453442,7,3,0.6647456455846752,0.4653344046876998,0.9340657779066404,False,True,adjacent_class
gobbato_raman_metabolites::Urea::03,urea,small_nitrogenous,free_amino_acid,gobbato_raman_metabolites,785.0,2,0.7026946692503773,0.2973053307496228,4,9,0.7283832730761184,0.6055161694758628,0.9876885256940828,False,False,adjacent_class
ramanbiolib::58,vaccenic acid,fatty_acid,phospholipid_sphingolipid,RamanBioLib,785.0,1,0.9672582588210774,0.03274174117892255,13,3,0.7397244648188325,0.005602588790093899,0.2590968347657783,False,False,adjacent_class
amino_acid_raman::valine,valine,free_amino_acid,free_amino_acid,amino_acid_raman_grounding,785.0,1,0.6720859728995294,0.3279140271004706,6,1,0.6599792398197439,0.30474936750525217,0.5414885512290294,True,False,correct
gobbato_raman_metabolites::Val::01,valine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,1,0.7162555331132003,0.28374446688679966,8,1,0.6635823990317249,0.3300708280902012,0.5160367797564832,True,False,correct
gobbato_raman_metabolites::Val::02,valine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,1,0.7149011881350393,0.2850988118649607,8,1,0.6657528712848139,0.3397753821918017,0.5251496584691128,True,False,correct
gobbato_raman_metabolites::Val::03,valine,free_amino_acid,free_amino_acid,gobbato_raman_metabolites,785.0,1,0.7166159776751923,0.28338402232480775,8,1,0.6650406900385863,0.33806702288657514,0.5178056942249756,True,False,correct
ramanbiolib::40,valine,free_amino_acid,free_amino_acid,RamanBioLib,785.0,1,0.7750574239889254,0.22494257601107462,12,1,0.6895074009294944,0.4288589836403434,0.6066706098656351,True,False,correct
gobbato_raman_metabolites::Xanth::01,xanthine,purine,purine,gobbato_raman_metabolites,785.0,4,0.7597674521124894,0.24023254788751058,8,1,0.3865128328190813,0.255563262254859,0.9198925554165694,True,False,correct
gobbato_raman_metabolites::Xanth::02,xanthine,purine,purine,gobbato_raman_metabolites,785.0,4,0.762099557966238,0.2379004420337621,8,1,0.38539353969070406,0.25641304803678566,0.9211096688835733,True,False,correct
gobbato_raman_metabolites::Xanth::03,xanthine,purine,purine,gobbato_raman_metabolites,785.0,4,0.754916946708888,0.24508305329111205,7,1,0.38663901298791,0.2560521364548664,0.9201795426608161,True,False,correct
ramanbiolib::163,xylanase,peptide_protein,polysaccharide,RamanBioLib,488.0,3,0.9888242941041174,0.011175705895882551,12,5,0.4450167223078441,0.06476973419167192,0.46755001794790413,False,False,distant_class
ramanbiolib::164,xylanase,peptide_protein,polysaccharide,RamanBioLib,532.0,3,0.9857572910071744,0.014242708992825625,7,5,0.4467143109804678,0.057234310858002235,0.4831876484446142,False,False,distant_class
ramanbiolib::165,xylanase,peptide_protein,polysaccharide,RamanBioLib,1064.0,3,0.9813551279384781,0.018644872061521895,15,4,0.9936079346635077,0.6683852067697507,0.8961537329986604,False,False,distant_class
ramanbiolib::108,α-chymotrypsinogen a (type ii),peptide_protein,peptide_protein,RamanBioLib,488.0,4,0.9715312541202368,0.02846874587976323,7,1,0.8855902298257218,0.7307316345651157,0.972709520355682,True,False,correct
ramanbiolib::109,α-chymotrypsinogen a (type ii),peptide_protein,peptide_protein,RamanBioLib,532.0,4,0.9695191090512904,0.030480890948709646,10,1,0.886360262674201,0.7293421238907589,0.9800443831713156,True,False,correct
ramanbiolib::110,α-chymotrypsinogen a (type ii),peptide_protein,peptide_protein,RamanBioLib,1064.0,4,0.9680157615265211,0.031984238473478845,11,1,0.8519006378788533,0.6481337360639994,0.9295913652088533,True,False,correct
ramanbiolib::62,α-linolenic acid,fatty_acid,acylglycerol,RamanBioLib,532.0,2,0.9713248780696006,0.0286751219303995,8,2,0.7762288612780811,0.0024215641619631523,0.4113948506901715,False,False,adjacent_class
ramanbiolib::74,α-phosphatidylcholine,phospholipid_sphingolipid,phospholipid_sphingolipid,RamanBioLib,532.0,2,0.964310277868453,0.035689722131546926,11,1,0.9972860750126251,0.6150682843364019,0.8400902338418669,True,False,correct
ramanbiolib::75,α-phosphatidylethanolamine,phospholipid_sphingolipid,phospholipid_sphingolipid,RamanBioLib,532.0,3,0.961816753938816,0.038183246061183916,16,1,1.017052473424925,0.4644029210933911,0.6520901678127563,True,False,correct
ramanbiolib::59,β-carotene,chromophore_pigment,chromophore_pigment,RamanBioLib,785.0,1,0.9629950928368589,0.03700490716314105,3,1,1.1454526945109282,1.0234004504511214,0.8780609304504466,True,False,correct
ramanbiolib::60,β-d-glucose,mono_oligosaccharide,mono_oligosaccharide,RamanBioLib,785.0,4,0.9404951056083923,0.05950489439160771,3,1,0.8647315928362534,0.723966142568917,0.9878058342901852,True,False,correct
