spectrum_id,analyte_id,canonical_analyte_name,source_dataset,raw_path,modality,sers_or_raman,substrate_material,substrate_geometry,colloid_or_planar,excitation_nm,instrument,matrix,concentration,replicate,independent_measurement,raw_or_processed,wavenumber_min,wavenumber_max,point_count,quality_flags,intended_role,allowed_for_representation_learning,allowed_for_evaluation_only,acquisition_domain,admitted_to_joint_analysis,admission_reason,has_full_spectrum
ramanbiolib::152,rbl::triosephosphate isomerase,triosephosphate isomerase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::153,rbl::triosephosphate isomerase,triosephosphate isomerase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::154,rbl::triosephosphate isomerase,triosephosphate isomerase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal rings,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::155,rbl::trypsin,trypsin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::156,rbl::trypsin,trypsin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::157,rbl::trypsin,trypsin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal rings,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::158,rbl::ubiquitin,ubiquitin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::159,rbl::ubiquitin,ubiquitin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::160,rbl::ubiquitin,ubiquitin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal rings,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::161,rbl::glucose oxidase,glucose oxidase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::162,rbl::glucose oxidase,glucose oxidase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal rings,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::163,rbl::xylanase,xylanase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::164,rbl::xylanase,xylanase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::165,rbl::xylanase,xylanase,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal rings,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::166,rbl::cytochrome c,cytochrome c,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::167,rbl::cytochrome c,cytochrome c,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass microscope slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::168,rbl::a-dna,a-dna,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,514.5,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|514.5,True,ok,True
ramanbiolib::169,rbl::b-dna,b-dna,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,514.5,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|514.5,True,ok,True
ramanbiolib::170,rbl::t-rna,t-rna,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::171,rbl::ceramide,ceramide,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Glass tube,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::172,rbl::melanin,melanin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,785.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|785.0,True,ok,True
ramanbiolib::173,rbl::melanin,melanin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,632.8,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|632.8,True,ok,True
ramanbiolib::174,rbl::melanin,melanin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,514.5,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|514.5,True,ok,True
ramanbiolib::175,rbl::melanin,melanin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,457.9,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|457.9,True,ok,True
ramanbiolib::176,rbl::2-deoxy-d-ribose,2-deoxy-d-ribose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::177,rbl::amylopectin,amylopectin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::178,rbl::amylose,amylose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::179,rbl::d-(+)-galactose,d-(+)-galactose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::180,rbl::d-(+)-glucose,d-(+)-glucose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::181,rbl::d-(+)-lactose monohydrate,d-(+)-lactose monohydrate,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::182,rbl::d-(+)-maltose monohydrate,d-(+)-maltose monohydrate,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::183,rbl::d-(+)-raffinose pentahydrate,d-(+)-raffinose pentahydrate,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::184,rbl::d-(+)-sucrose,d-(+)-sucrose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::185,rbl::d-(+)-xylose,d-(+)-xylose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::186,rbl::d-(-)-fructose,d-(-)-fructose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::187,rbl::d-(-)-ribose,d-(-)-ribose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::188,rbl::glycogen,glycogen,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::189,rbl::l-(+)-arabinose,l-(+)-arabinose,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Metal discs,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::190,rbl::ceramide,ceramide,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,850.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|850.0,True,ok,True
ramanbiolib::191,rbl::elastin,elastin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::192,rbl::keratin,keratin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman," Sample compartment of the
instrument",none,none,1064.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|1064.0,True,ok,True
ramanbiolib::193,rbl::l-asparagine,l-asparagine,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::194,rbl::l-aspartic acid,l-aspartic acid,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::195,rbl::glucosamine,glucosamine,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,488.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|488.0,True,ok,True
ramanbiolib::196,rbl::tubulin,tubulin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Coverslip and glass slide,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::197,rbl::insulin,insulin,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,Gold-coated glass sustrate,none,none,633.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|633.0,True,ok,True
ramanbiolib::198,rbl::diethylstilbestrol,diethylstilbestrol,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::199,rbl::estradiol,estradiol,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::200,rbl::estriol,estriol,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::201,rbl::estrone,estrone,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
ramanbiolib::202,rbl::ethinylestradiol,ethinylestradiol,RamanBioLib,/Users/surajpg/projects/GAIRA/streamlit_apps/gaira_demo/data/grounding_molecule_spectra.parquet,raman,raman,nan,none,none,532.0,digitized(literature),powder/standard,n/a,1,True,"processed(digitized,norm)",450.0,1800.0,1351,,grounding,True,False,raman|none|532.0,True,ok,True
metabolite63::l-cysteine,m63::l-cysteine,L-Cysteine,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",500.592,1999.13,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::tetrahydrofolate,m63::tetrahydrofolate,Tetrahydrofolate,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.505,1995.28,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::dihydrofolate,m63::dihydrofolate,Dihydrofolate,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.505,1995.28,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-cystine,m63::l-cystine,L-Cystine,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.505,1995.28,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-tryptophan,m63::l-tryptophan,L-Tryptophan,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.505,1995.28,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::nicotinamide,m63::nicotinamide,Nicotinamide,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.505,1995.28,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::cys-gly,m63::cys-gly,Cys-Gly,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",501.505,1995.28,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::bis(3-aminopropyl)amine,m63::bis(3-aminopropyl)amine,BIS(3-AMINOPROPYL)AMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::homocysteine,m63::homocysteine,HOMOCYSTEINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::caffeine,m63::caffeine,CAFFEINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::kynurenine,m63::kynurenine,KYNURENINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-lysine,m63::l-lysine,L-LYSINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::l-arginine,m63::l-arginine,L-ARGININE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::homocystine,m63::homocystine,HOMOCYSTINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::thiamine,m63::thiamine,THIAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::octopamine,m63::octopamine,OCTOPAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::selenocystamine,m63::selenocystamine,SELENOCYSTAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::histamine,m63::histamine,HISTAMINE,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::cytochrome c,m63::cytochrome c,CYTOCHROME C,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
metabolite63::riboflavin,m63::riboflavin,RIBOFLAVIN,sers_metabolite_63(PMC6989628),/Volumes/SSD_Rad/GAIRA_DATA/raw/sers_metabolite_63/NIHMS1547448-supplement-2.xlsx,sers,sers,Ag citrate colloid (Lee-Meisel),colloid,colloid,633.0,Acton SP2300 / PIXIS,aqueous,physiological,avg(3 scans),True,"processed(avg,bg-subtracted)",505.089,2002.21,716,,grounding,True,False,sers|colloid|633.0,True,ok,True
