spectrum_id,canonical_analyte,raw_name,modality,source,excitation_nm,replicate,concentration,intended_role,raw_or_processed,admission_gate_ok,admission_gate_reason,is_785,entered_representation,exclude_reason,non_small_molecule_flag,wavenumber_min,wavenumber_max,point_count
gobbato_sers_metabolites::Ade::01,adenine,adenine,sers,gobbato_sers_metabolites,785.0,01,0.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ade::02,adenine,adenine,sers,gobbato_sers_metabolites,785.0,02,0.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ade::03,adenine,adenine,sers,gobbato_sers_metabolites,785.0,03,0.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ade::04,adenine,adenine,sers,gobbato_sers_metabolites,785.0,04,0.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ade::05,adenine,adenine,sers,gobbato_sers_metabolites,785.0,05,0.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ala::01,alanine,alanine,sers,gobbato_sers_metabolites,785.0,01,400uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ala::02,alanine,alanine,sers,gobbato_sers_metabolites,785.0,02,400uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ala::03,alanine,alanine,sers,gobbato_sers_metabolites,785.0,03,400uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ala::04,alanine,alanine,sers,gobbato_sers_metabolites,785.0,04,400uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ala::05,alanine,alanine,sers,gobbato_sers_metabolites,785.0,05,400uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Alb::01,albumin,albumin,sers,gobbato_sers_metabolites,785.0,01,600uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Alb::02,albumin,albumin,sers,gobbato_sers_metabolites,785.0,02,600uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Alb::03,albumin,albumin,sers,gobbato_sers_metabolites,785.0,03,600uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Alb::04,albumin,albumin,sers,gobbato_sers_metabolites,785.0,04,600uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Alb::05,albumin,albumin,sers,gobbato_sers_metabolites,785.0,05,600uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Arg::01,arginine,arginine,sers,gobbato_sers_metabolites,785.0,01,130uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Arg::02,arginine,arginine,sers,gobbato_sers_metabolites,785.0,02,130uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Arg::03,arginine,arginine,sers,gobbato_sers_metabolites,785.0,03,130uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Arg::04,arginine,arginine,sers,gobbato_sers_metabolites,785.0,04,130uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Arg::05,arginine,arginine,sers,gobbato_sers_metabolites,785.0,05,130uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Asc::01,ascorbate,ascorbate,sers,gobbato_sers_metabolites,785.0,01,60uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Asc::02,ascorbate,ascorbate,sers,gobbato_sers_metabolites,785.0,02,60uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Asc::03,ascorbate,ascorbate,sers,gobbato_sers_metabolites,785.0,03,60uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Asc::04,ascorbate,ascorbate,sers,gobbato_sers_metabolites,785.0,04,60uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Asc::05,ascorbate,ascorbate,sers,gobbato_sers_metabolites,785.0,05,60uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Chol::01,cholesterol,cholesterol,sers,gobbato_sers_metabolites,785.0,01,6.2mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Chol::02,cholesterol,cholesterol,sers,gobbato_sers_metabolites,785.0,02,6.2mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Chol::03,cholesterol,cholesterol,sers,gobbato_sers_metabolites,785.0,03,6.2mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Chol::04,cholesterol,cholesterol,sers,gobbato_sers_metabolites,785.0,04,6.2mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Chol::05,cholesterol,cholesterol,sers,gobbato_sers_metabolites,785.0,05,6.2mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Citric::01,citrate,citrate,sers,gobbato_sers_metabolites,785.0,01,200uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Citric::02,citrate,citrate,sers,gobbato_sers_metabolites,785.0,02,200uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Citric::03,citrate,citrate,sers,gobbato_sers_metabolites,785.0,03,200uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Citric::04,citrate,citrate,sers,gobbato_sers_metabolites,785.0,04,200uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Citric::05,citrate,citrate,sers,gobbato_sers_metabolites,785.0,05,200uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::CoA::01,coenzyme a,coenzyme a,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::CoA::02,coenzyme a,coenzyme a,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::CoA::03,coenzyme a,coenzyme a,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::CoA::04,coenzyme a,coenzyme a,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::CoA::05,coenzyme a,coenzyme a,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Creat::01,creatinine,creatinine,sers,gobbato_sers_metabolites,785.0,01,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Creat::02,creatinine,creatinine,sers,gobbato_sers_metabolites,785.0,02,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Creat::03,creatinine,creatinine,sers,gobbato_sers_metabolites,785.0,03,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Creat::04,creatinine,creatinine,sers,gobbato_sers_metabolites,785.0,04,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Creat::05,creatinine,creatinine,sers,gobbato_sers_metabolites,785.0,05,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Cys::01,cysteine,cysteine,sers,gobbato_sers_metabolites,785.0,01,0.2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Cys::02,cysteine,cysteine,sers,gobbato_sers_metabolites,785.0,02,0.2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Cys::03,cysteine,cysteine,sers,gobbato_sers_metabolites,785.0,03,0.2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Cys::04,cysteine,cysteine,sers,gobbato_sers_metabolites,785.0,04,0.2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Cys::05,cysteine,cysteine,sers,gobbato_sers_metabolites,785.0,05,0.2uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::DNA::01,dna,dna,sers,gobbato_sers_metabolites,785.0,01,30ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::DNA::02,dna,dna,sers,gobbato_sers_metabolites,785.0,02,30ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::DNA::03,dna,dna,sers,gobbato_sers_metabolites,785.0,03,30ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::DNA::04,dna,dna,sers,gobbato_sers_metabolites,785.0,04,30ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::DNA::05,dna,dna,sers,gobbato_sers_metabolites,785.0,05,30ngmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Dfruct6P::01,fructose-6-phosphate,fructose-6-phosphate,sers,gobbato_sers_metabolites,785.0,01,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Dfruct6P::02,fructose-6-phosphate,fructose-6-phosphate,sers,gobbato_sers_metabolites,785.0,02,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Dfruct6P::03,fructose-6-phosphate,fructose-6-phosphate,sers,gobbato_sers_metabolites,785.0,03,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Dfruct6P::04,fructose-6-phosphate,fructose-6-phosphate,sers,gobbato_sers_metabolites,785.0,04,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Dfruct6P::05,fructose-6-phosphate,fructose-6-phosphate,sers,gobbato_sers_metabolites,785.0,05,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ergo::01,ergothioneine,ergothioneine,sers,gobbato_sers_metabolites,785.0,01,5uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ergo::02,ergothioneine,ergothioneine,sers,gobbato_sers_metabolites,785.0,02,5uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ergo::03,ergothioneine,ergothioneine,sers,gobbato_sers_metabolites,785.0,03,5uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ergo::04,ergothioneine,ergothioneine,sers,gobbato_sers_metabolites,785.0,04,5uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ergo::05,ergothioneine,ergothioneine,sers,gobbato_sers_metabolites,785.0,05,5uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Fruct::01,fructose,fructose,sers,gobbato_sers_metabolites,785.0,01,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Fruct::02,fructose,fructose,sers,gobbato_sers_metabolites,785.0,02,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Fruct::03,fructose,fructose,sers,gobbato_sers_metabolites,785.0,03,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Fruct::04,fructose,fructose,sers,gobbato_sers_metabolites,785.0,04,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Fruct::05,fructose,fructose,sers,gobbato_sers_metabolites,785.0,05,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Galact::01,galactose,galactose,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Galact::02,galactose,galactose,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Galact::03,galactose,galactose,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Galact::04,galactose,galactose,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Galact::05,galactose,galactose,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gluc::01,glucose,glucose,sers,gobbato_sers_metabolites,785.0,01,5.4mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gluc::02,glucose,glucose,sers,gobbato_sers_metabolites,785.0,02,5.4mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gluc::03,glucose,glucose,sers,gobbato_sers_metabolites,785.0,03,5.4mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gluc::04,glucose,glucose,sers,gobbato_sers_metabolites,785.0,04,5.4mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gluc::05,glucose,glucose,sers,gobbato_sers_metabolites,785.0,05,5.4mM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glut::01,glutathione,glutathione,sers,gobbato_sers_metabolites,785.0,01,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glut::02,glutathione,glutathione,sers,gobbato_sers_metabolites,785.0,02,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glut::03,glutathione,glutathione,sers,gobbato_sers_metabolites,785.0,03,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glut::04,glutathione,glutathione,sers,gobbato_sers_metabolites,785.0,04,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glut::05,glutathione,glutathione,sers,gobbato_sers_metabolites,785.0,05,85uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glutamic::01,glutamate,glutamate,sers,gobbato_sers_metabolites,785.0,01,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glutamic::02,glutamate,glutamate,sers,gobbato_sers_metabolites,785.0,02,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glutamic::03,glutamate,glutamate,sers,gobbato_sers_metabolites,785.0,03,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glutamic::04,glutamate,glutamate,sers,gobbato_sers_metabolites,785.0,04,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glutamic::05,glutamate,glutamate,sers,gobbato_sers_metabolites,785.0,05,30uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gly::01,glycine,glycine,sers,gobbato_sers_metabolites,785.0,01,230uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gly::02,glycine,glycine,sers,gobbato_sers_metabolites,785.0,02,230uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gly::03,glycine,glycine,sers,gobbato_sers_metabolites,785.0,03,230uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gly::04,glycine,glycine,sers,gobbato_sers_metabolites,785.0,04,230uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gly::05,glycine,glycine,sers,gobbato_sers_metabolites,785.0,05,230uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycerol::01,glycerol,glycerol,sers,gobbato_sers_metabolites,785.0,01,40uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycerol::02,glycerol,glycerol,sers,gobbato_sers_metabolites,785.0,02,40uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycerol::03,glycerol,glycerol,sers,gobbato_sers_metabolites,785.0,03,40uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycerol::04,glycerol,glycerol,sers,gobbato_sers_metabolites,785.0,04,40uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycerol::05,glycerol,glycerol,sers,gobbato_sers_metabolites,785.0,05,40uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycogen::01,glycogen,glycogen,sers,gobbato_sers_metabolites,785.0,01,1mgmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycogen::02,glycogen,glycogen,sers,gobbato_sers_metabolites,785.0,02,1mgmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycogen::03,glycogen,glycogen,sers,gobbato_sers_metabolites,785.0,03,1mgmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycogen::04,glycogen,glycogen,sers,gobbato_sers_metabolites,785.0,04,1mgmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Glycogen::05,glycogen,glycogen,sers,gobbato_sers_metabolites,785.0,05,1mgmL,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,True,-309.99,3270.66,2048
gobbato_sers_metabolites::Gua::01,guanine,guanine,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gua::02,guanine,guanine,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gua::03,guanine,guanine,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gua::04,guanine,guanine,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Gua::05,guanine,guanine,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::His::01,histidine,histidine,sers,gobbato_sers_metabolites,785.0,01,90uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::His::02,histidine,histidine,sers,gobbato_sers_metabolites,785.0,02,90uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::His::03,histidine,histidine,sers,gobbato_sers_metabolites,785.0,03,90uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::His::04,histidine,histidine,sers,gobbato_sers_metabolites,785.0,04,90uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::His::05,histidine,histidine,sers,gobbato_sers_metabolites,785.0,05,90uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hydroxypro::01,hydroxyproline,hydroxyproline,sers,gobbato_sers_metabolites,785.0,01,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hydroxypro::02,hydroxyproline,hydroxyproline,sers,gobbato_sers_metabolites,785.0,02,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hydroxypro::03,hydroxyproline,hydroxyproline,sers,gobbato_sers_metabolites,785.0,03,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hydroxypro::04,hydroxyproline,hydroxyproline,sers,gobbato_sers_metabolites,785.0,04,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hydroxypro::05,hydroxyproline,hydroxyproline,sers,gobbato_sers_metabolites,785.0,05,10uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hypox::01,hypoxanthine,hypoxanthine,sers,gobbato_sers_metabolites,785.0,01,2.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hypox::02,hypoxanthine,hypoxanthine,sers,gobbato_sers_metabolites,785.0,02,2.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hypox::03,hypoxanthine,hypoxanthine,sers,gobbato_sers_metabolites,785.0,03,2.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hypox::04,hypoxanthine,hypoxanthine,sers,gobbato_sers_metabolites,785.0,04,2.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Hypox::05,hypoxanthine,hypoxanthine,sers,gobbato_sers_metabolites,785.0,05,2.3uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ile::01,isoleucine,isoleucine,sers,gobbato_sers_metabolites,785.0,01,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ile::02,isoleucine,isoleucine,sers,gobbato_sers_metabolites,785.0,02,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ile::03,isoleucine,isoleucine,sers,gobbato_sers_metabolites,785.0,03,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ile::04,isoleucine,isoleucine,sers,gobbato_sers_metabolites,785.0,04,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Ile::05,isoleucine,isoleucine,sers,gobbato_sers_metabolites,785.0,05,80uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Lact::01,lactate,lactate,sers,gobbato_sers_metabolites,785.0,01,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Lact::02,lactate,lactate,sers,gobbato_sers_metabolites,785.0,02,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Lact::03,lactate,lactate,sers,gobbato_sers_metabolites,785.0,03,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Lact::04,lactate,lactate,sers,gobbato_sers_metabolites,785.0,04,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Lact::05,lactate,lactate,sers,gobbato_sers_metabolites,785.0,05,100uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Leu::01,leucine,leucine,sers,gobbato_sers_metabolites,785.0,01,125uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Leu::02,leucine,leucine,sers,gobbato_sers_metabolites,785.0,02,125uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
gobbato_sers_metabolites::Leu::03,leucine,leucine,sers,gobbato_sers_metabolites,785.0,03,125uM,grounding,raw(bwtek dark-subtracted),True,ok,True,True,,False,-309.99,3270.66,2048
